KJ942635.1 |Influenza A virus (A/reassortant/NYMC X-179(NYMC X-157 x A/California/07/2009)(H1N1)) segment 5 nucleocapsid protein (NP) gene, complete cds|5|H1N1||2014-07-13|
KJ942636.1 |Influenza A virus (A/reassortant/NYMC X-179(NYMC X-157 x A/California/07/2009)(H1N1)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds|8|H1N1||2014-07-13|
KJ942637.1 |Influenza A virus (A/reassortant/NYMC X-179(NYMC X-157 x A/California/07/2009)(H1N1)) segment 3 polymerase PA (PA) and PA-X protein (PA-X) genes, complete cds|3|H1N1||2014-07-13|
KJ942638.1 |Influenza A virus (A/reassortant/NYMC X-179(NYMC X-157 x A/California/07/2009)(H1N1)) segment 2 polymerase PB1 (PB1) gene, complete cds; and PB1-F2 protein (PB1-F2) pseudogene, complete sequence|2|H1N1||2014-07-13|
KJ942639.1 |Influenza A virus (A/reassortant/NYMC X-179(NYMC X-157 x A/California/07/2009)(H1N1)) segment 1 polymerase PB2 (PB2) gene, complete cds|1|H1N1||2014-07-13|
KC524498.1 |Influenza A virus (A/Zhejiang/TZ6/2013(H1N1)) segment 6 neuraminidase gene, complete cds|6|H1N1|China|2013-02-24|2013-01-09
KC524499.1 |Influenza A virus (A/Zhejiang/TZ11/2013(H1N1)) segment 6 neuraminidase gene, complete cds|6|H1N1|China|2013-02-24|2013-01-09
KM374039.1 |Influenza A virus (A/Zhejiang/LS01/2014(H7N9)) segment 1 polymerase PB2 (PB2) gene, complete cds|1|H7N9|China|2014-09-20|2014-02-08
KM374040.1 |Influenza A virus (A/Zhejiang/LS01/2014(H7N9)) segment 2 polymerase PB1 (PB1) gene, complete cds|2|H7N9|China|2014-09-20|2014-02-08
KM374041.1 |Influenza A virus (A/Zhejiang/LS01/2014(H7N9)) segment 3 polymerase PA (PA) gene, complete cds|3|H7N9|China|2014-09-20|2014-02-08
KM374042.1 |Influenza A virus (A/Zhejiang/LS01/2014(H7N9)) segment 4 hemagglutinin (HA) gene, complete cds|4|H7N9|China|2014-09-20|2014-02-08
KM374043.1 |Influenza A virus (A/Zhejiang/LS01/2014(H7N9)) segment 5 nucleocapsid protein (NP) gene, complete cds|5|H7N9|China|2014-09-20|2014-02-08
KM374044.1 |Influenza A virus (A/Zhejiang/LS01/2014(H7N9)) segment 6 neuraminidase (NA) gene, complete cds|6|H7N9|China|2014-09-20|2014-02-08
KM374045.1 |Influenza A virus (A/Zhejiang/LS01/2014(H7N9)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds|7|H7N9|China|2014-09-20|2014-02-08
KM374046.1 |Influenza A virus (A/Zhejiang/LS01/2014(H7N9)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds|8|H7N9|China|2014-09-20|2014-02-08
KF193404.1 |Influenza A virus (A/Zhejiang/KLED32/2013(H7N9)) segment 4 hemagglutinin (HA) gene, complete cds|4|H7N9|China|2013-09-30|2013-04
KF193405.1 |Influenza A virus (A/Zhejiang/KLED32/2013(H7N9)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds|7|H7N9|China|2013-09-30|2013-04
KF193406.1 |Influenza A virus (A/Zhejiang/KLED32/2013(H7N9)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds|8|H7N9|China|2013-09-30|2013-04
KC524497.1 |Influenza A virus (A/Zhejiang/HuZ1/2012(H1N1)) segment 6 neuraminidase gene, complete cds|6|H1N1|China|2013-02-24|2012-12-31
KC524496.1 |Influenza A virus (A/Zhejiang/HZa10/2013(H1N1)) segment 6 neuraminidase gene, complete cds|6|H1N1|China|2013-02-24|2013-01-01
KT245145.1 |Influenza A virus (A/Yunnan/0127/2015(H5N6)) segment 6 neuraminidase (NA) gene, complete cds|6|H5N6|China|2015-08-02|2015-02-06
JX482561.1 |Influenza A virus (A/Yucatan/2441/2009(H1N1)) segment 6 neuraminidase (NA) gene, complete cds|6|H1N1|Mexico|2013-03-31|2009-11-15
HM241708.1 |Influenza A virus (A/Ytml/NIV9438/2009(H1N1)) segment 1 polymerase PB2 (PB2) gene, complete cds|1|H1N1|India|2010-05-21|2009-08-28
HM241709.1 |Influenza A virus (A/Ytml/NIV9438/2009(H1N1)) segment 2 polymerase PB1 (PB1) gene, complete cds; and nonfunctional PB1-F2 protein (PB1-F2) gene, complete sequence|2|H1N1|India|2010-05-21|2009-08-28
HM241710.1 |Influenza A virus (A/Ytml/NIV9438/2009(H1N1)) segment 3 polymerase PA (PA) gene, complete cds|3|H1N1|India|2010-05-21|2009-08-28
HM241711.1 |Influenza A virus (A/Ytml/NIV9438/2009(H1N1)) segment 5 nucleocapsid protein (NP) gene, complete cds|5|H1N1|India|2010-05-21|2009-08-28
HM241712.1 |Influenza A virus (A/Ytml/NIV9438/2009(H1N1)) segment 6 neuraminidase (NA) gene, complete cds|6|H1N1|India|2010-05-21|2009-08-28
HM241713.1 |Influenza A virus (A/Ytml/NIV9438/2009(H1N1)) segment 7 matrix protein 2 (M2) gene, partial cds; and matrix protein 1 (M1) gene, complete cds|7|H1N1|India|2010-05-21|2009-08-28
HM241714.1 |Influenza A virus (A/Ytml/NIV9438/2009(H1N1)) segment 8 nuclear export protein (NEP) gene, partial cds; and nonstructural protein 1 (NS1) gene, complete cds|8|H1N1|India|2010-05-21|2009-08-28
HM006720.1 |Influenza A virus (A/Xian/017/2009(H1N1)) segment 4 hemagglutinin (HA) gene, complete cds|4|H1N1|China|2010-03-18|2009-09-09
HM006727.1 |Influenza A virus (A/Xian/017/2009(H1N1)) segment 6 neuraminidase (NA) gene, complete cds|6|H1N1|China|2010-03-18|2009-09-09
HM006719.1 |Influenza A virus (A/Xian/010/2009(H1N1)) segment 4 hemagglutinin (HA) gene, complete cds|4|H1N1|China|2010-03-18|2009-09-08
HM006726.1 |Influenza A virus (A/Xian/010/2009(H1N1)) segment 6 neuraminidase (NA) gene, complete cds|6|H1N1|China|2010-03-18|2009-09-08
HM006718.1 |Influenza A virus (A/Xian/009/2009(H1N1)) segment 4 hemagglutinin (HA) gene, complete cds|4|H1N1|China|2010-03-18|2009-09-07
HM006725.1 |Influenza A virus (A/Xian/009/2009(H1N1)) segment 6 neuraminidase (NA) gene, complete cds|6|H1N1|China|2010-03-18|2009-09-07
HM006717.1 |Influenza A virus (A/Xian/006/2009(H1N1)) segment 4 hemagglutinin (HA) gene, complete cds|4|H1N1|China|2010-03-18|2009-09-06
HM006724.1 |Influenza A virus (A/Xian/006/2009(H1N1)) segment 6 neuraminidase (NA) gene, complete cds|6|H1N1|China|2010-03-18|2009-09-06
HM006716.1 |Influenza A virus (A/Xian/004/2009(H1N1)) segment 4 hemagglutinin (HA) gene, complete cds|4|H1N1|China|2010-03-18|2009-09-05
HM006723.1 |Influenza A virus (A/Xian/004/2009(H1N1)) segment 6 neuraminidase (NA) gene, complete cds|6|H1N1|China|2010-03-18|2009-09-05
HM006715.1 |Influenza A virus (A/Xian/002/2009(H1N1)) segment 4 hemagglutinin (HA) gene, complete cds|4|H1N1|China|2010-03-18|2009-09-04
HM006722.1 |Influenza A virus (A/Xian/002/2009(H1N1)) segment 6 neuraminidase (NA) gene, complete cds|6|H1N1|China|2010-03-18|2009-09-04
HM006714.1 |Influenza A virus (A/Xian/001/2009(H1N1)) segment 4 hemagglutinin (HA) gene, complete cds|4|H1N1|China|2010-03-18|2009-09-03
HM006721.1 |Influenza A virus (A/Xian/001/2009(H1N1)) segment 6 neuraminidase (NA) gene, complete cds|6|H1N1|China|2010-03-18|2009-09-03
JN788951.1 |Influenza A virus (A/Wisconsin/UW-1/2009(H1N1)) segment 4 hemagglutinin (HA) gene, complete cds|4|H1N1|USA|2011-10-19|2009-10-14
JN788952.1 |Influenza A virus (A/Wisconsin/UW-1/2009(H1N1)) segment 1 polymerase basic protein 2 (PB2) gene, complete cds|1|H1N1|USA|2011-10-19|2009-10-14
JQ746702.1 |Influenza A virus (A/Vladivostok/11/2010(H3N2)) segment 4 hemagglutinin (HA) gene, partial cds|4|H3N2|Russia|2012-04-14|2010-11
JQ746703.1 |Influenza A virus (A/Vladivostok/11/2010(H3N2)) segment 6 neuraminidase (NA) gene, partial cds|6|H3N2|Russia|2012-04-14|2010-11
JQ746704.1 |Influenza A virus (A/Vladivostok/11/2010(H3N2)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds|7|H3N2|Russia|2012-04-14|2010-11
KP638523.1 |Influenza A virus (A/Vietnam/UT36285/2010(H5N1)) segment 6 neuraminidase (NA) gene, complete cds|6|H5N1|Viet Nam|2015-02-14|2010-04-02
KP638494.1 |Influenza A virus (A/Vietnam/UT36282/2010(H5N1)) segment 1 polymerase PB2 (PB2) gene, complete cds|1|H5N1|Viet Nam|2015-02-14|2010-03-27
KP638515.1 |Influenza A virus (A/Vietnam/UT36282/2010(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds|4|H5N1|Viet Nam|2015-02-14|2010-03-27
KP638522.1 |Influenza A virus (A/Vietnam/UT36282/2010(H5N1)) segment 6 neuraminidase (NA) gene, complete cds|6|H5N1|Viet Nam|2015-02-14|2010-03-27
KP638532.1 |Influenza A virus (A/Vietnam/UT36282/2010(H5N1)) segment 5 nucleocapsid protein (NP) gene, complete cds|5|H5N1|Viet Nam|2015-02-14|2010-03-27
KP638541.1 |Influenza A virus (A/Vietnam/UT36282/2010(H5N1)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds|7|H5N1|Viet Nam|2015-02-14|2010-03-27
KP638549.1 |Influenza A virus (A/Vietnam/UT36282/2010(H5N1)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds|8|H5N1|China|2015-02-14|2010-03-27
KP638557.1 |Influenza A virus (A/Vietnam/UT36282/2010(H5N1)) segment 2 polymerase PB1 (PB1) gene, complete cds|2|H5N1|Viet Nam|2015-02-14|2010-03-27
KP638499.1 |Influenza A virus (A/Vietnam/UT36250-1/2010(H5N1)) segment 1 polymerase PB2 (PB2) gene, complete cds|1|H5N1|Viet Nam|2015-02-14|2010-03-05
KP638510.1 |Influenza A virus (A/Vietnam/UT36250-1/2010(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds|4|H5N1|Viet Nam|2015-02-14|2010-03-05
KP638521.1 |Influenza A virus (A/Vietnam/UT36250-1/2010(H5N1)) segment 6 neuraminidase (NA) gene, complete cds|6|H5N1|Viet Nam|2015-02-14|2010-03-05
KP638529.1 |Influenza A virus (A/Vietnam/UT36250-1/2010(H5N1)) segment 5 nucleocapsid protein (NP) gene, complete cds|5|H5N1|Viet Nam|2015-02-14|2010-03-05
KP638538.1 |Influenza A virus (A/Vietnam/UT36250-1/2010(H5N1)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds|7|H5N1|Viet Nam|2015-02-14|2010-03-05
KP638546.1 |Influenza A virus (A/Vietnam/UT36250-1/2010(H5N1)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds|8|H5N1|China|2015-02-14|2010-03-05
KP638555.1 |Influenza A virus (A/Vietnam/UT36250-1/2010(H5N1)) segment 2 polymerase PB1 (PB1) gene, complete cds|2|H5N1|Viet Nam|2015-02-14|2010-03-05
KP638495.1 |Influenza A virus (A/Vietnam/UT36236/2010(H5N1)) segment 1 polymerase PB2 (PB2) gene, complete cds|1|H5N1|Viet Nam|2015-02-14|2010-02-20
KP638514.1 |Influenza A virus (A/Vietnam/UT36236/2010(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds|4|H5N1|Viet Nam|2015-02-14|2010-02-20
KP638520.1 |Influenza A virus (A/Vietnam/UT36236/2010(H5N1)) segment 6 neuraminidase (NA) gene, complete cds|6|H5N1|Viet Nam|2015-02-14|2010-02-20
KP638531.1 |Influenza A virus (A/Vietnam/UT36236/2010(H5N1)) segment 5 nucleocapsid protein (NP) gene, complete cds|5|H5N1|Viet Nam|2015-02-14|2010-02-20
KP638540.1 |Influenza A virus (A/Vietnam/UT36236/2010(H5N1)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds|7|H5N1|Viet Nam|2015-02-14|2010-02-20
KP638548.1 |Influenza A virus (A/Vietnam/UT36236/2010(H5N1)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds|8|H5N1|China|2015-02-14|2010-02-20
KP638556.1 |Influenza A virus (A/Vietnam/UT36236/2010(H5N1)) segment 2 polymerase PB1 (PB1) gene, complete cds|2|H5N1|Viet Nam|2015-02-14|2010-02-20
KP638497.1 |Influenza A virus (A/Vietnam/UT31641-2/2008(H5N1)) segment 1 polymerase PB2 (PB2) gene, complete cds|1|H5N1|Viet Nam|2015-02-14|2008-12-19
KP638512.1 |Influenza A virus (A/Vietnam/UT31641-2/2008(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds|4|H5N1|Viet Nam|2015-02-14|2008-12-19
KP638518.1 |Influenza A virus (A/Vietnam/UT31641-2/2008(H5N1)) segment 6 neuraminidase (NA) gene, complete cds|6|H5N1|Viet Nam|2015-02-14|2008-12-19
KP638528.1 |Influenza A virus (A/Vietnam/UT31641-2/2008(H5N1)) segment 5 nucleocapsid protein (NP) gene, complete cds|5|H5N1|Viet Nam|2015-02-14|2008-12-19
KP638537.1 |Influenza A virus (A/Vietnam/UT31641-2/2008(H5N1)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds|7|H5N1|Viet Nam|2015-02-14|2008-12-19
KP638545.1 |Influenza A virus (A/Vietnam/UT31641-2/2008(H5N1)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds|8|H5N1|China|2015-02-14|2008-12-19
KP638554.1 |Influenza A virus (A/Vietnam/UT31641-2/2008(H5N1)) segment 2 polymerase PB1 (PB1) gene, complete cds|2|H5N1|Viet Nam|2015-02-14|2008-12-19
KP638498.1 |Influenza A virus (A/Vietnam/UT31604-1/2009(H5N1)) segment 1 polymerase PB2 (PB2) gene, complete cds|1|H5N1|Viet Nam|2015-02-14|2009-02-05
KP638511.1 |Influenza A virus (A/Vietnam/UT31604-1/2009(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds|4|H5N1|Viet Nam|2015-02-14|2009-02-05
KP638517.1 |Influenza A virus (A/Vietnam/UT31604-1/2009(H5N1)) segment 6 neuraminidase (NA) gene, complete cds|6|H5N1|Viet Nam|2015-02-14|2009-02-05
KP638527.1 |Influenza A virus (A/Vietnam/UT31604-1/2009(H5N1)) segment 5 nucleocapsid protein (NP) gene, complete cds|5|H5N1|Viet Nam|2015-02-14|2009-02-05
KP638536.1 |Influenza A virus (A/Vietnam/UT31604-1/2009(H5N1)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds|7|H5N1|Viet Nam|2015-02-14|2009-02-05
KP638544.1 |Influenza A virus (A/Vietnam/UT31604-1/2009(H5N1)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds|8|H5N1|China|2015-02-14|2009-02-05
KP638530.1 |Influenza A virus (A/Vietnam/UT26285/2010(H5N1)) segment 5 nucleocapsid protein (NP) gene, complete cds|5|H5N1|Viet Nam|2015-02-14|2010
KP638539.1 |Influenza A virus (A/Vietnam/UT26285/2010(H5N1)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds|7|H5N1|Viet Nam|2015-02-14|2010
KP638547.1 |Influenza A virus (A/Vietnam/UT26285/2010(H5N1)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds|8|H5N1|China|2015-02-14|2010
KP638552.1 |Influenza A virus (A/Vietnam/UT26285/2010(H5N1)) segment 2 polymerase PB1 (PB1) gene, complete cds|2|H5N1|Viet Nam|2015-02-14|2010
KP638496.1 |Influenza A virus (A/Vietnam/HN31676DH/2009(H5N1)) segment 1 polymerase PB2 (PB2) gene, complete cds|1|H5N1|Viet Nam|2015-02-14|2009-04-16
KP638513.1 |Influenza A virus (A/Vietnam/HN31676DH/2009(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds|4|H5N1|Viet Nam|2015-02-14|2009-04-16
KP638519.1 |Influenza A virus (A/Vietnam/HN31676DH/2009(H5N1)) segment 6 neuraminidase (NA) gene, complete cds|6|H5N1|Viet Nam|2015-02-14|2009-04-16
KP638526.1 |Influenza A virus (A/Vietnam/HN31676DH/2009(H5N1)) segment 5 nucleocapsid protein (NP) gene, complete cds|5|H5N1|Viet Nam|2015-02-14|2009-04-16
KP638535.1 |Influenza A virus (A/Vietnam/HN31676DH/2009(H5N1)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds|7|H5N1|Viet Nam|2015-02-14|2009-04-16
KP638543.1 |Influenza A virus (A/Vietnam/HN31676DH/2009(H5N1)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds|8|H5N1|China|2015-02-14|2009-04-16
KP638553.1 |Influenza A virus (A/Vietnam/HN31676DH/2009(H5N1)) segment 2 polymerase PB1 (PB1) gene, complete cds|2|H5N1|Viet Nam|2015-02-14|2009-04-16
KP638492.1 |Influenza A virus (A/Vietnam/36285/2010(H5N1)) segment 1 polymerase PB2 (PB2) gene, complete cds|1|H5N1|Viet Nam|2015-02-14|2010-04-02
KP638560.1 |Influenza A virus (A/Vietnam/36285/2010(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds|4|H5N1|Viet Nam|2015-02-14|2010-04-02
KP638561.1 |Influenza A virus (A/Vietnam/31604-1/2009(H5N1)) segment 2 polymerase PB1 (PB1) gene, complete cds|2|H5N1|Viet Nam|2015-02-14|2009-02-05
JF710592.1 |Influenza A virus (A/Vietnam/26-1/2009(H5N1)) segment 4 hemagglutinin (HA) gene, partial cds|4|H5N1|Viet Nam|2011-12-31|2009
EF467809.1 |Influenza A virus (A/Viet Nam/1204/2004(H5N1)) segment 2, complete sequence|2|H5N1|Viet Nam|2007-03-11|2004
EF467808.1 |Influenza A virus (A/Viet Nam/1203/2004(H5N1)) segment 2, complete sequence|2|H5N1|Viet Nam|2007-03-11|2004
KJ942680.1 |Influenza A virus (A/Victoria/361/2011(H3N2)) segment 4 hemagglutinin (HA) gene, complete cds|4|H3N2|Australia|2014-07-13|2011
KJ942681.1 |Influenza A virus (A/Victoria/361/2011(H3N2)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds|7|H3N2|Australia|2014-07-13|2011
KJ942682.1 |Influenza A virus (A/Victoria/361/2011(H3N2)) segment 6 neuraminidase (NA) gene, complete cds|6|H3N2|Australia|2014-07-13|2011
KJ942683.1 |Influenza A virus (A/Victoria/361/2011(H3N2)) segment 5 nucleocapsid protein (NP) gene, complete cds|5|H3N2|Australia|2014-07-13|2011
KJ942684.1 |Influenza A virus (A/Victoria/361/2011(H3N2)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds|8|H3N2|Australia|2014-07-13|2011
KJ942685.1 |Influenza A virus (A/Victoria/361/2011(H3N2)) segment 3 polymerase PA (PA) and PA-X protein (PA-X) genes, complete cds|3|H3N2|Australia|2014-07-13|2011
KJ942686.1 |Influenza A virus (A/Victoria/361/2011(H3N2)) segment 2 polymerase PB1 (PB1) and PB1-F2 protein (PB1-F2) genes, complete cds|2|H3N2|Australia|2014-07-13|2011
KJ942687.1 |Influenza A virus (A/Victoria/361/2011(H3N2)) segment 1 polymerase PB2 (PB2) gene, complete cds|1|H3N2|Australia|2014-07-13|2011
KX088393.2 |Influenza A virus (A/Van/02/2015(H1N1)) segment 4 hemagglutinin (HA) gene, complete cds|4|H1N1|Turkey|2016-05-15|2015-12-25
KX088385.1 |Influenza A virus (A/Van/01/2015(H1N1)) segment 4 hemagglutinin (HA) gene, complete cds|4|H1N1|Turkey|2016-05-15|2015-12-14
KT369727.1 |Influenza A virus (A/Ujjain/5448/2015(H1N1)) segment 4 hemagglutinin (HA) gene, complete cds|4|H1N1|India|2015-10-26|2015-02-25
KT241018.1 |Influenza A virus (A/Ujjain/2558/2013(H1N1)) segment 4 hemagglutinin (HA) gene, complete cds|4|H1N1|India|2015-10-26|2013-01-19
KM985436.1 |Influenza A virus (A/Udupi/MCVR9773/2012(H1N1)) segment 6 neuraminidase (NA) gene, complete cds|6|H1N1|India|2014-11-12|2012-06-28
KM985442.1 |Influenza A virus (A/Udupi/MCVR8871/2012(H1N1)) segment 6 neuraminidase (NA) gene, complete cds|6|H1N1|India|2014-11-12|2012-03-04
KM985440.1 |Influenza A virus (A/Udupi/MCVR7048/2011(H1N1)) segment 6 neuraminidase (NA) gene, complete cds|6|H1N1|India|2014-11-12|2011-06-28
KM985438.1 |Influenza A virus (A/Udupi/MCVR2844/2010(H1N1)) segment 6 neuraminidase (NA) gene, complete cds|6|H1N1|India|2014-11-12|2010-07-03
JN540082.1 |Influenza A virus (A/USA/L3/1947(H1N1)) segment 4 hemagglutinin (HA) gene, complete cds|4|H1N1|USA|2011-08-16|1947
KM985434.1 |Influenza A virus (A/Trivandrum/MCVR7887/2011(H1N1)) segment 6 neuraminidase (NA) gene, complete cds|6|H1N1|India|2014-11-12|2011-08-20
KX697017.1 |Influenza A virus (A/Trivandrum/MCVR2977/2010(H3N2)) segment 6 neuraminidase (NA) gene, complete cds|6|H3N2|India|2016-09-11|2010-06-05
KM985432.1 |Influenza A virus (A/Trivandrum/MCVR2613/2010(H1N1)) segment 6 neuraminidase (NA) gene, complete cds|6|H1N1|India|2014-11-12|2010-01-02
MF629794.1 |Influenza A virus (A/Trivandrum/MCVR261/2009(H1N1)) segment 4 hemagglutinin (HA) gene, complete cds|4|H1N1|India|2017-09-02|2009-08-21
MF629795.1 |Influenza A virus (A/Trivandrum/MCVR261/2009(H1N1)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds|7|H1N1|India|2017-09-02|2009-08-21
KM985427.1 |Influenza A virus (A/Trivandrum/MCVR261/2009(H1N1)) segment 6 neuraminidase (NA) gene, complete cds|6|H1N1|India|2014-11-12|2009-08-21
GQ385297.1 |Influenza A virus (A/Toronto/0462/2009(H1N1)) segment 1 polymerase PB2 (PB2) gene, complete cds|1|H1N1|Canada|2009-07-16|2009-05-26
JQ768350.1 |Influenza A virus (A/Tomsk/IIV-19/2012(H1N1)) segment 1 polymerase PB2 (PB2) gene, complete cds|1|H1N1|Russia|2012-04-14|2012-01-20
JQ768351.1 |Influenza A virus (A/Tomsk/IIV-19/2012(H1N1)) segment 2 polymerase PB1 (PB1) gene, complete cds; and nonfunctional PB1-F2 protein (PB1-F2) gene, complete sequence|2|H1N1|Russia|2012-04-14|2012-01-20
JQ768352.1 |Influenza A virus (A/Tomsk/IIV-19/2012(H1N1)) segment 3 polymerase PA (PA) gene, complete cds|3|H1N1|Russia|2012-04-14|2012-01-20
JQ768353.1 |Influenza A virus (A/Tomsk/IIV-19/2012(H1N1)) segment 4 hemagglutinin (HA) gene, complete cds|4|H1N1|Russia|2012-04-14|2012-01-20
JQ768354.1 |Influenza A virus (A/Tomsk/IIV-19/2012(H1N1)) segment 5 nucleocapsid protein (NP) gene, complete cds|5|H1N1|Russia|2012-04-14|2012-01-20
JQ768355.1 |Influenza A virus (A/Tomsk/IIV-19/2012(H1N1)) segment 6 neuraminidase (NA) gene, complete cds|6|H1N1|Russia|2012-04-14|2012-01-20
JQ768356.1 |Influenza A virus (A/Tomsk/IIV-19/2012(H1N1)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds|7|H1N1|Russia|2012-04-14|2012-01-20
JQ768357.1 |Influenza A virus (A/Tomsk/IIV-19/2012(H1N1)) segment 8 nuclear export protein (NEP) and nonstructural protein 1 (NS1) genes, complete cds|8|H1N1|Russia|2012-04-14|2012-01-20
JQ714140.1 |Influenza A virus (A/Tianjintanggu/SWL432/2009(H1N1)) segment 1 polymerase PB2 (PB2) gene, complete cds|1|H1N1|China|2012-03-25|2009-11-19
JQ714148.1 |Influenza A virus (A/Tianjintanggu/SWL432/2009(H1N1)) segment 2 polymerase PB1 (PB1) gene, complete cds; and nonfunctional PB1-F2 protein (PB1-F2) gene, complete sequence|2|H1N1|China|2012-03-25|2009-11-19
JQ714156.1 |Influenza A virus (A/Tianjintanggu/SWL432/2009(H1N1)) segment 3 polymerase PA (PA) gene, complete cds|3|H1N1|China|2012-03-25|2009-11-19
JQ714164.1 |Influenza A virus (A/Tianjintanggu/SWL432/2009(H1N1)) segment 4 hemagglutinin (HA) gene, complete cds|4|H1N1|China|2012-03-25|2009-11-19
JQ714179.1 |Influenza A virus (A/Tianjintanggu/SWL432/2009(H1N1)) segment 5 nucleocapsid protein (NP) gene, complete cds|5|H1N1|China|2012-03-25|2009-11-19
JQ714187.1 |Influenza A virus (A/Tianjintanggu/SWL432/2009(H1N1)) segment 6 neuraminidase (NA) gene, complete cds|6|H1N1|China|2012-03-25|2009-11-19
JQ714195.1 |Influenza A virus (A/Tianjintanggu/SWL432/2009(H1N1)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds|7|H1N1|China|2012-03-25|2009-11-19
JQ714203.1 |Influenza A virus (A/Tianjintanggu/SWL432/2009(H1N1)) segment 8 nuclear export protein (NEP) gene, partial cds; and nonstructural protein 1 (NS1) gene, complete cds|8|H1N1|China|2012-03-25|2009-11-19
JQ714141.1 |Influenza A virus (A/Tianjinninghe/SWL49/2009(H1N1)) segment 1 polymerase PB2 (PB2) gene, complete cds|1|H1N1|China|2012-03-25|2009-12-05
JQ714149.1 |Influenza A virus (A/Tianjinninghe/SWL49/2009(H1N1)) segment 2 polymerase PB1 (PB1) gene, complete cds; and nonfunctional PB1-F2 protein (PB1-F2) gene, complete sequence|2|H1N1|China|2012-03-25|2009-12-05
JQ714157.1 |Influenza A virus (A/Tianjinninghe/SWL49/2009(H1N1)) segment 3 polymerase PA (PA) gene, complete cds|3|H1N1|China|2012-03-25|2009-12-05
JQ714165.1 |Influenza A virus (A/Tianjinninghe/SWL49/2009(H1N1)) segment 4 hemagglutinin (HA) gene, complete cds|4|H1N1|China|2012-03-25|2009-12-05
JQ714180.1 |Influenza A virus (A/Tianjinninghe/SWL49/2009(H1N1)) segment 5 nucleocapsid protein (NP) gene, complete cds|5|H1N1|China|2012-03-25|2009-12-05
JQ714188.1 |Influenza A virus (A/Tianjinninghe/SWL49/2009(H1N1)) segment 6 neuraminidase (NA) gene, complete cds|6|H1N1|China|2012-03-25|2009-12-05
JQ714196.1 |Influenza A virus (A/Tianjinninghe/SWL49/2009(H1N1)) segment 7 matrix protein 2 (M2) and matrix protein 1 (M1) genes, complete cds|7|H1N1|China|2012-03-25|2009-12-05
JQ714204.1 |Influenza A virus (A/Tianjinninghe/SWL49/2009(H1N1)) segment 8 nuclear export protein (NEP) gene, partial cds; and nonstructural protein 1 (NS1) gene, complete cds|8|H1N1|China|2012-03-25|2009-12-05
JQ714143.1 |Influenza A virus (A/Tianjinnankai/SWL49/2010(H1N1)) segment 1 polymerase PB2 (PB2) gene, complete cds|1|H1N1|China|2012-03-25|2010-01-02
JQ714151.1 |Influenza A virus (A/Tianjinnankai/SWL49/2010(H1N1)) segment 2 polymerase PB1 (PB1) gene, complete cds; and nonfunctional PB1-F2 protein (PB1-F2) gene, complete sequence|2|H1N1|China|2012-03-25|2010-01-02
JQ714159.1 |Influenza A virus (A/Tianjinnankai/SWL49/2010(H1N1)) segment 3 polymerase PA (PA) gene, complete cds|3|H1N1|China|2012-03-25|2010-01-02
JQ714167.1 |Influenza A virus (A/Tianjinnankai/SWL49/2010(H1N1)) segment 4 hemagglutinin (HA) gene, complete cds|4|H1N1|China|2012-03-25|2010-01-02
